UNIQUE_KEY,PRODUCT_TITLE,STYLE#,CATEGORY_NAME,COLOR_NAME,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,CASE_SIZE,INVENTORY_KEY,MILL,MSRP,FRONT_MODEL_IMAGE_URL,BACK_MODEL_IMAGE_URL,FRONT_FLAT_IMAGE_URL,BACK_FLAT_IMAGE_URL
15235,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,White,XL,0.36,2.89,2.89,1.89,72,1523,Hanes,3.78,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_white_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_white_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_White_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_White_Flat_Back_2009.jpg 
15251,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Gold,XS,0.18,3.76,3.76,2.76,72,1525,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Back_2009.jpg 
15252,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Gold,S,0.21,3.76,3.76,2.76,72,1525,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Back_2009.jpg 
15253,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Gold,M,0.25,3.76,3.76,2.76,72,1525,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Back_2009.jpg 
15254,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Gold,L,0.32,3.76,3.76,2.76,72,1525,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Back_2009.jpg 
15255,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Gold,XL,0.36,3.76,3.76,2.76,72,1525,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_gold_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Gold_Flat_Back_2009.jpg 
15271,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Light Blue,XS,0.18,3.76,3.76,2.76,72,1527,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Back_2009.jpg 
15272,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Light Blue,S,0.21,3.76,3.76,2.76,72,1527,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Back_2009.jpg 
15273,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Light Blue,M,0.25,3.76,3.76,2.76,72,1527,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Back_2009.jpg 
15274,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Light Blue,L,0.32,3.76,3.76,2.76,72,1527,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Back_2009.jpg 
15275,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Light Blue,XL,0.36,3.76,3.76,2.76,72,1527,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_lightblue_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_LightBlue_Flat_Back_2009.jpg 
15321,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Ash,XS,0.18,3.49,3.49,2.49,72,1532,Hanes,4.98,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Back_2009.jpg 
15322,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Ash,S,0.21,3.49,3.49,2.49,72,1532,Hanes,4.98,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Back_2009.jpg 
15323,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Ash,M,0.25,3.49,3.49,2.49,72,1532,Hanes,4.98,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Back_2009.jpg 
15324,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Ash,L,0.32,3.49,3.49,2.49,72,1532,Hanes,4.98,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Back_2009.jpg 
15325,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Ash,XL,0.36,3.49,3.49,2.49,72,1532,Hanes,4.98,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Ash_Flat_Back_2009.jpg 
15341,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Yellow,XS,0.18,3.76,3.76,2.76,72,1534,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Back_2009.jpg 
15342,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Yellow,S,0.21,3.76,3.76,2.76,72,1534,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Back_2009.jpg 
15343,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Yellow,M,0.25,3.76,3.76,2.76,72,1534,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Back_2009.jpg 
15344,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Yellow,L,0.32,3.76,3.76,2.76,72,1534,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Back_2009.jpg 
15345,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Yellow,XL,0.36,3.76,3.76,2.76,72,1534,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_yellow_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Yellow_Flat_Back_2009.jpg 
15351,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Black,XS,0.18,3.76,3.76,2.76,72,1535,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Back_2009.jpg 
15352,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Black,S,0.21,3.76,3.76,2.76,72,1535,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Back_2009.jpg 
15353,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Black,M,0.25,3.76,3.76,2.76,72,1535,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Back_2009.jpg 
15354,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Black,L,0.32,3.76,3.76,2.76,72,1535,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Back_2009.jpg 
15355,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Black,XL,0.36,3.76,3.76,2.76,72,1535,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Black_Flat_Back_2009.jpg 
15401,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Navy,XS,0.18,3.76,3.76,2.76,72,1540,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_back.jpg 
15402,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Navy,S,0.21,3.76,3.76,2.76,72,1540,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_back.jpg 
15403,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;Youth;T-Shirts ,Navy,M,0.25,3.76,3.76,2.76,72,1540,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_back.jpg 
15404,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Navy,L,0.32,3.76,3.76,2.76,72,1540,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_back.jpg 
15405,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Navy,XL,0.36,3.76,3.76,2.76,72,1540,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_navy_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f16/5370_navy_flat_back.jpg 
15411,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Purple,XS,0.18,3.76,3.76,2.76,72,1541,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Back_2009.jpg 
15412,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Purple,S,0.21,3.76,3.76,2.76,72,1541,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Back_2009.jpg 
15413,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,Youth;T-Shirts ;T-Shirts ,Purple,M,0.25,3.76,3.76,2.76,72,1541,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Back_2009.jpg 
15414,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Purple,L,0.32,3.76,3.76,2.76,72,1541,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Back_2009.jpg 
15415,Hanes - Youth EcoSmart 50/50 Cotton/Poly T-Shirt.  5370,5370,T-Shirts ;T-Shirts ;Youth,Purple,XL,0.36,3.76,3.76,2.76,72,1541,Hanes,5.52,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f5/5370_purple_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5370_Purple_Flat_Back_2009.jpg 
15511,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,Youth;T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,Light Blue,XS,0,0,0,0,72,1551,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Back_2009.jpg 
15512,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;Youth;T-Shirts ;T-Shirts ;T-Shirts ,Light Blue,S,0,0,0,0,72,1551,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Back_2009.jpg 
15513,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ;Youth,Light Blue,M,0,0,0,0,72,1551,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Back_2009.jpg 
15514,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ;Youth,Light Blue,L,0.38,3.52,3.52,3.52,72,1551,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Back_2009.jpg 
15515,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,Youth;T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,Light Blue,XL,0.43,3.52,3.52,3.52,72,1551,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_lightblue_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_LightBlue_Flat_Back_2009.jpg 
15551,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ;Youth,Ash**,XS,0.23,3.52,3.52,3.52,72,1555,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Back_2009.jpg 
15552,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;T-Shirts ;T-Shirts ;Youth;T-Shirts ,Ash**,S,0,0,0,0,72,1555,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Back_2009.jpg 
15553,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ;Youth,Ash**,M,0.32,3.52,3.52,3.52,72,1555,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Back_2009.jpg 
15554,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,Youth;T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,Ash**,L,0,0,0,0,72,1555,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Back_2009.jpg 
15555,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,Youth;T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ,Ash**,XL,0.43,3.52,3.52,3.52,72,1555,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_ash_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_Ash_Flat_Back_2009.jpg 
15581,DISCONTINUED Hanes  -  Youth Beefy-T 100% Cotton T-Shirt.  5380,5380,T-Shirts ;T-Shirts ;T-Shirts ;T-Shirts ;Youth,Black,XS,0.23,3.52,3.52,3.52,72,1558,Hanes,,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_black_model_front_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f18/5380_black_model_back_102016.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5380_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5380_Black_Flat_Back_2009.jpg 
